id,nombreCurso,grupo,profesor,correoProfesor,nombreEstudiante,correoEstudiante,nota,periodo
9221.0,Ingles 3,2.0,Justin Larvin,jlarvin25@edu.com,Lyn Clemendot,lclemendot4w@edu.com,4.0,2023-1
9222.0,Ingles 3,2.0,Justin Larvin,jlarvin25@edu.com,Luther Clemoes,lclemoesjn@edu.com,4.9,2023-1
9223.0,Ingles 3,2.0,Justin Larvin,jlarvin25@edu.com,Livia Cleyne,lcleyneer@edu.com,2.4,2023-1
9224.0,Ingles 3,2.0,Justin Larvin,jlarvin25@edu.com,Louella Coniff,lconiffb4@edu.com,2.5,2023-1
9225.0,Ingles 3,2.0,Justin Larvin,jlarvin25@edu.com,Laney Crolla,lcrollafz@edu.com,1.8,2023-1
9226.0,Almacenamiento de datos,4.0,Marthena Bearman,mbearmanp@edu.com,Leeland DAmbrogio,ldambrogio2p@edu.com,2.0,2022-3
9227.0,Almacenamiento de datos,4.0,Marthena Bearman,mbearmanp@edu.com,Lucinda Danev,ldanev2p@edu.com,3.1,2022-3
9228.0,Almacenamiento de datos,4.0,Marthena Bearman,mbearmanp@edu.com,Luther Dare,ldaregc@edu.com,1.4,2022-3
9229.0,Almacenamiento de datos,4.0,Marthena Bearman,mbearmanp@edu.com,Larisa Dare,ldareh0@edu.com,1.8,2022-3
9230.0,Almacenamiento de datos,4.0,Marthena Bearman,mbearmanp@edu.com,Luce Davydzenko,ldavydzenko6m@edu.com,0.7,2022-3
9231.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Livvy De Filippo,ldebg@edu.com,1.4,2022-1
9232.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Lyda Decruse,ldecruse7p@edu.com,3.8,2022-1
9233.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Lindi Deerness,ldeernessq1@edu.com,1.3,2022-1
9234.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Lory Delgua,ldelgualo@edu.com,4.2,2022-1
9235.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Lebbie Delia,ldelia9b@edu.com,4.6,2022-1
9236.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Leonelle Della,ldellaqx@edu.com,3.1,2024-3
9237.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Leonid Deverille,ldeverilleos@edu.com,3.8,2024-3
9238.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Linus Dienes,ldienesmk@edu.com,3.2,2024-3
9239.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Luelle Doubrava,ldoubravann@edu.com,3.6,2024-3
9240.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Liesa Duiged,lduiged8o@edu.com,4.3,2024-3
9241.0,Electiva Libre I,1.0,Norrie Yarrington,nyarrington1q@edu.com,Lexine Dumbare,ldumbareg9@edu.com,1.5,2023-1
9242.0,Electiva Libre I,1.0,Norrie Yarrington,nyarrington1q@edu.com,Lenette Dummer,ldummerl8@edu.com,1.8,2023-1
9243.0,Electiva Libre I,1.0,Norrie Yarrington,nyarrington1q@edu.com,Leopold Durno,ldurnomr@edu.com,2.3,2023-1
9244.0,Electiva Libre I,1.0,Norrie Yarrington,nyarrington1q@edu.com,Leeland Eede,leedepq@edu.com,3.2,2023-1
9245.0,Electiva Libre I,1.0,Norrie Yarrington,nyarrington1q@edu.com,Lowell Elcox,lelcox4p@edu.com,0.7,2023-1
9246.0,Electiva Profesional 5,2.0,Phaedra Spatoni,pspatoni2t@edu.com,Lemar Ellen,lellen1r@edu.com,2.0,2024-3
9247.0,Electiva Profesional 5,2.0,Phaedra Spatoni,pspatoni2t@edu.com,Lea Emanulsson,lemanulssone@edu.com,1.1,2024-3
9248.0,Electiva Profesional 5,2.0,Phaedra Spatoni,pspatoni2t@edu.com,Liesa Emett,lemettbe@edu.com,4.1,2024-3
9249.0,Electiva Profesional 5,2.0,Phaedra Spatoni,pspatoni2t@edu.com,Lindon Emma,lemma34@edu.com,0.2,2024-3
9250.0,Electiva Profesional 5,2.0,Phaedra Spatoni,pspatoni2t@edu.com,Lark Empleton,lempletonem@edu.com,0.6,2024-3
9251.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,Michelina Perkins,mperkinso@edu.com,Laura Esselen,lesselengv@edu.com,0.9,2021-3
9252.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,Michelina Perkins,mperkinso@edu.com,Leopold Frisby,lfrisby1p@edu.com,2.2,2021-3
9253.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,Michelina Perkins,mperkinso@edu.com,Lonnie Fandrey,lfandrey6s@edu.com,2.7,2021-3
9254.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,Michelina Perkins,mperkinso@edu.com,Lauritz Feehery,lfeeherycr@edu.com,2.2,2021-3
9255.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.0,Michelina Perkins,mperkinso@edu.com,Liesa Ferencowicz,lferencowicz8e@edu.com,4.9,2021-3
9256.0,Cálculo 1,4.0,Adrianne Cescot,acescott@edu.com,Lucine Fieldhouse,lfieldhouse62@edu.com,0.1,2021-3
9257.0,Cálculo 1,4.0,Adrianne Cescot,acescott@edu.com,Lindi Fierro,lfierrog0@edu.com,0.9,2021-3
9258.0,Cálculo 1,4.0,Adrianne Cescot,acescott@edu.com,Livia Fluit,lfluit9@edu.com,3.2,2021-3
9259.0,Cálculo 1,4.0,Adrianne Cescot,acescott@edu.com,Linea Foran,lforan5u@edu.com,4.5,2021-3
9260.0,Cálculo 1,4.0,Adrianne Cescot,acescott@edu.com,Lurleen Fuidge,lfuidge8y@edu.com,1.2,2021-3
9261.0,Estadística y Probabilidad II,1.0,Reeba Speaks,rspeaks2r@edu.com,Lowe Gairdner,lgairdnerl6@edu.com,4.7,2023-3
9262.0,Estadística y Probabilidad II,1.0,Reeba Speaks,rspeaks2r@edu.com,Lovell Gallienne,lgalliennegs@edu.com,2.7,2023-3
9263.0,Estadística y Probabilidad II,1.0,Reeba Speaks,rspeaks2r@edu.com,Linea Gamlyn,lgamlynlz@edu.com,2.1,2023-3
9264.0,Estadística y Probabilidad II,1.0,Reeba Speaks,rspeaks2r@edu.com,Lindsy Garment,lgarment5a@edu.com,0.8,2023-3
9265.0,Estadística y Probabilidad II,1.0,Reeba Speaks,rspeaks2r@edu.com,Lita Gear,lgearkq@edu.com,4.0,2023-3
9266.0,Innovación y Emprendimiento,1.0,Casie Yurmanovev,cyurmanovev4d@edu.com,Latrina Glazier,lglaziereg@edu.com,4.0,2024-3
9267.0,Innovación y Emprendimiento,1.0,Casie Yurmanovev,cyurmanovev4d@edu.com,Lenette Gonneau,lgonneaufn@edu.com,4.3,2024-3
9268.0,Innovación y Emprendimiento,1.0,Casie Yurmanovev,cyurmanovev4d@edu.com,Lexine Goodge,lgoodgehv@edu.com,1.3,2024-3
9269.0,Innovación y Emprendimiento,1.0,Casie Yurmanovev,cyurmanovev4d@edu.com,Lynne Gookey,lgookey3e@edu.com,4.7,2024-3
9270.0,Innovación y Emprendimiento,1.0,Casie Yurmanovev,cyurmanovev4d@edu.com,Lisha Gosson,lgossonf0@edu.com,1.6,2024-3
9271.0,Almacenamiento de datos,1.0,Kent Giddons,kgiddons41@edu.com,Leontyne Grief,lgrief1w@edu.com,3.6,2023-3
9272.0,Almacenamiento de datos,1.0,Kent Giddons,kgiddons41@edu.com,Langsdon Haliburn,lhaliburnjy@edu.com,3.0,2023-3
9273.0,Almacenamiento de datos,1.0,Kent Giddons,kgiddons41@edu.com,Luce Hambribe,lhambribejh@edu.com,4.2,2023-3
9274.0,Almacenamiento de datos,1.0,Kent Giddons,kgiddons41@edu.com,Lira Hamlington,lhamlingtondf@edu.com,1.6,2023-3
9275.0,Almacenamiento de datos,1.0,Kent Giddons,kgiddons41@edu.com,Lay Hammett,lhammett3x@edu.com,3.6,2023-3
9276.0,Comunicación Oral y Escrita,3.0,Rosalinde Warbey,rwarbey42@edu.com,Lynnea Harmes,lharmesjy@edu.com,4.2,2024-3
9277.0,Comunicación Oral y Escrita,3.0,Rosalinde Warbey,rwarbey42@edu.com,Lucia Hearmon,lhearmonf9@edu.com,0.7,2024-3
9278.0,Comunicación Oral y Escrita,3.0,Rosalinde Warbey,rwarbey42@edu.com,Lanny Hedylstone,lhedylstone4u@edu.com,2.1,2024-3
9279.0,Comunicación Oral y Escrita,3.0,Rosalind  Warbey,rwarbey42@edu.com,Letitia Heugh,lheugh4s@edu.com,2.7,2024-3
9280.0,Comunicación Oral y Escrita,3.0,Rosalinde Warbey,rwarbey42@edu.com,Lowell Hinchcliffe,lhinchcliffe6t@edu.com,1.8,2024-3
9281.0,Formación Ciudadana III: Paz y Convivencia,2.0,Brande Doonican,bdoonican2y@edu.com,Leicester Hollyar,lhollyarp@edu.com,2.5,2021-1
9282.0,Formación Ciudadana III: Paz y Convivencia,2.0,Brande Doonican,bdoonican2y@edu.com,Lilyan Horbart,lhorbartfr@edu.com,3.0,2021-1
9283.0,Formación Ciudadana III: Paz y Convivencia,2.0,Brande Doonican,bdoonican2y@edu.com,Leena Huebner,lhuebnerau@edu.com,0.4,2021-1
9284.0,Formación Ciudadana III: Paz y Convivencia,2.0,Brande Doonican,bdoonican2y@edu.com,Lowrance Hunting,lhuntingid@edu.com,3.2,2021-1
9285.0,Formación Ciudadana III: Paz y Convivencia,2.0,Brande Doonican,bdoonican2y@edu.com,Leone Hussell,lhussellm7@edu.com,4.5,2021-1
9286.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Lu Ickovicz,lickoviczi8@edu.com,1.1,2023-3
9287.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Lorin Ivshin,livshino8@edu.com,4.5,2023-3
9288.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Liliane Jarret,ljarret5h@edu.com,0.9,2023-3
9289.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Lorette Jaumet,ljaumetfh@edu.com,2.9,2023-3
9290.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Leopold Joseff,ljoseffg1@edu.com,3.3,2023-3
9291.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Lewiss Joselovitch,ljoselovitchfs@edu.com,4.6,2023-3
9292.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Lotta Jozaitis,ljozaitisbh@edu.com,2.3,2023-3
9293.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Linc Karpeev,lkarpeevet@edu.com,3.2,2023-3
9294.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Lynn Kegan,lkeganp3@edu.com,4.5,2023-3
9295.0,Estadística y Probabilidad II,2.0,Brande Doonican,bdoonican2y@edu.com,Lon Kenwood,lkenwood72@edu.com,0.4,2023-3
9296.0,Ingles 2,3.0,Hyacinth Matkovic,hmatkovic3l@edu.com,Leicester Kinchley,lkinchleydn@edu.com,0.5,2024-3
9297.0,Ingles 2,3.0,Hyacinth Matkovic,hmatkovic3l@edu.com,Luciana Kobiela,lkobielape@edu.com,2.5,2024-3
9298.0,Ingles 2,3.0,Hyacinth Matkovic,hmatkovic3l@edu.com,Lindy Kunisch,lkunisch74@edu.com,4.3,2024-3
9299.0,Ingles 2,3.0,Hyacinth Matkovic,hmatkovic3l@edu.com,Lucais Largen,llargen1j@edu.com,1.2,2024-3
9300.0,Ingles 2,3.0,Hyacinth Matkovic,hmatkovic3l@edu.com,Lindon Laterza,llaterzaot@edu.com,0.5,2024-3
9301.0,Ingeniería y Sostenibilidad,3.0,Kissee Giovani,kgiovani4f@edu.com,Lamont Lemary,llemary1b@edu.com,3.5,2022-3
9302.0,Ingeniería y Sostenibilidad,3.0,Kissee Giovani,kgiovani4f@edu.com,Lauren Lernihan,llernihanny@edu.com,0.3,2022-3
9303.0,Ingeniería y Sostenibilidad,3.0,Kissee Giovani,kgiovani4f@edu.com,Lucilia Lever,llever2u@edu.com,1.6,2022-3
9304.0,Ingeniería y Sostenibilidad,3.0,Kissee Giovani,kgiovani4f@edu.com,Leontyne Leyes,lleyes1g@edu.com,3.5,2022-3
9305.0,Ingeniería y Sostenibilidad,3.0,Kissee Giovani,kgiovani4f@edu.com,Lane Lindley,llindleyfe@edu.com,4.5,2022-3
9306.0,Formación Ciudadana III: Paz y Convivencia,3.0,Tabitha Edgcombe,tedgcombee@edu.com,Lois Lippi,llippijk@edu.com,3.0,2023-3
9307.0,Formación Ciudadana III: Paz y Convivencia,3.0,Tabitha Edgcombe,tedgcombee@edu.com,Lorna Lockie,llockiekj@edu.com,2.8,2023-3
9308.0,Formación Ciudadana III: Paz y Convivencia,3.0,Tabitha Edgcombe,tedgcombee@edu.com,Logan Loverock,lloverockcy@edu.com,0.3,2023-3
9309.0,Formación Ciudadana III: Paz y Convivencia,3.0,Tabitha Edgcombe,tedgcombee@edu.com,Lou Lusher,llusherr1@edu.com,4.9,2023-3
9310.0,Formación Ciudadana III: Paz y Convivencia,3.0,Tabitha Edgcombe,tedgcombee@edu.com,Lorant MacCartan,lmaccartanh3@edu.com,3.6,2023-3
9311.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Lucina MacKerley,lmackerley1w@edu.com,3.7,2022-3
9312.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Lind Maddra,lmaddraqk@edu.com,3.9,2022-3
9313.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Levin Mahady,lmahadyw@edu.com,0.2,2022-3
9314.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Lonnard Marklew,lmarklew1u@edu.com,1.8,2022-3
9315.0,Formación Ciudadana I : Identidades y Pluralismo,1.0,Abdul Portress,aportress4o@edu.com,Lavinie Masedon,lmasedon55@edu.com,3.9,2022-3
9316.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Leonelle Maskrey,lmaskreyr5@edu.com,1.1,2022-1
9317.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Lenka Maud,lmaud2k@edu.com,2.2,2022-1
9318.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Louella McAulay,lmcaulayjr@edu.com,3.8,2022-1
9319.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Leif McCraine,lmccraine4z@edu.com,1.4,2022-1
9320.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Louisette McCreedy,lmccreedy2d@edu.com,1.8,2022-1
9321.0,Electiva Profesional 5,3.0,Claudian Plews,cplews4l@edu.com,Lyndy McEwen,lmcewengs@edu.com,4.8,2024-1
9322.0,Electiva Profesional 5,3.0,Claudian Plews,cplews4l@edu.com,Leif McGaughie,lmcgaughieit@edu.com,3.4,2024-1
9323.0,Electiva Profesional 5,3.0,Claudian Plews,cplews4l@edu.com,Lani McGrah,lmcgrahb8@edu.com,4.9,2024-1
9324.0,Electiva Profesional 5,3.0,Claudian Plews,cplews4l@edu.com,Lowell McGrotty,lmcgrottyh7@edu.com,0.4,2024-1
9325.0,Electiva Profesional 5,3.0,Claudian Plews,cplews4l@edu.com,Louisa McMoyer,lmcmoyerow@edu.com,0.7,2024-1
9326.0,Formación Ciudadana II: Sociedad y Estado,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Latrina Menloe,lmenloe4j@edu.com,1.5,2024-1
9327.0,Formación Ciudadana II: Sociedad y Estado,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Lindsay Middlewick,lmiddlewick2l@edu.com,0.1,2024-1
9328.0,Formación Ciudadana II: Sociedad y Estado,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Lidia Minico,lminicoe3@edu.com,1.8,2024-1
9329.0,Formación Ciudadana II: Sociedad y Estado,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Lewie Minico,lminicoly@edu.com,4.8,2024-1
9330.0,Formación Ciudadana II: Sociedad y Estado,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Lizzie Mooreed,lmooreed35@edu.com,4.3,2024-1
9331.0,Cálculo 2,4.0,Tabby Odby,todby11@edu.com,Louise Morphew,lmorphewhk@edu.com,4.3,2021-1
9332.0,Cálculo 2,4.0,Tabby Odby,todby11@edu.com,Lind Mudge,lmudgeh2@edu.com,2.5,2021-1
9333.0,Cálculo 2,4.0,Tabby Odby,todby11@edu.com,Lila Munton,lmuntoney@edu.com,3.5,2021-1
9334.0,Cálculo 2,4.0,Tabby Odby,todby11@edu.com,Lorettalorna Napoli,lnapoli4o@edu.com,2.7,2021-1
9335.0,Cálculo 2,4.0,Tabby Odby,todby11@edu.com,Lin Nassie,lnassie12@edu.com,1.2,2021-1
9336.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Laney Nestoruk,lnestorukl9@edu.com,1.8,2022-1
9337.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Lilias Newlyn,lnewlyncg@edu.com,3.1,2022-1
9338.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Lewie Obell,lobell1o@edu.com,2.0,2022-1
9339.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Leshia OCurrigan,locurriganp1@edu.com,0.6,2022-1
9340.0,Electiva Profesional 2,2.0,Clem Branni,cbrannib@edu.com,Lew Olechnowicz,lolechnowicz2e@edu.com,2.5,2022-1
9341.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Lorette Ormston,lormston8o@edu.com,0.8,2022-1
9342.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Lexi Outlaw,loutlawpb@edu.com,1.1,2022-1
9343.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Layla Paddon,lpaddonbn@edu.com,2.0,2022-1
9344.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Liza Pallister,lpallisterj3@edu.com,4.5,2022-1
9345.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Lillis Pawlick,lpawlick27@edu.com,2.7,2022-1
9346.0,Formación Ciudadana III: Paz y Convivencia,4.0,Conant Sumpner,csumpnera@edu.com,Lura Pettwood,lpettwoodaw@edu.com,4.9,2022-1
9347.0,Formación Ciudadana III: Paz y Convivencia,4.0,Conant Sumpner,csumpnera@edu.com,Lesley Picard,lpicardqj@edu.com,3.2,2022-1
9348.0,Formación Ciudadana III: Paz y Convivencia,4.0,Conant Sumpner,csumpnera@edu.com,Loralyn Piddle,lpiddlee1@edu.com,2.5,2022-1
9349.0,Formación Ciudadana III: Paz y Convivencia,4.0,Conant Sumpner,csumpnera@edu.com,Laird Pinchon,lpinchon3o@edu.com,1.8,2022-1
9350.0,Formación Ciudadana III: Paz y Convivencia,4.0,Conant Sumpner,csumpnera@edu.com,Lenee Poag,lpoag4z@edu.com,3.4,2022-1
9351.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Loy Pol,lpolgm@edu.com,2.9,2024-3
9352.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Lenee Potes,lpotesbo@edu.com,1.5,2024-3
9353.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Leonie Poultney,lpoultneymu@edu.com,2.7,2024-3
9354.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Lisette Poveleye,lpoveleyeni@edu.com,1.6,2024-3
9355.0,Ingeniería y Sostenibilidad,2.0,Clem Branni,cbrannib@edu.com,Leeanne Proske,lproskebv@edu.com,1.2,2024-3
9356.0,Analítica de Datos,2.0,Juan Asipenko,jasipenko44@edu.com,Lethia Prys,lprysdw@edu.com,3.2,2021-1
9357.0,Analítica de Datos,2.0,Juan Asipenko,jasipenko44@edu.com,Lucie Pues,lpues5n@edu.com,1.1,2021-1
9358.0,Analítica de Datos,2.0,Juan Asipenko,jasipenko44@edu.com,Lory Raysdale,lraysdale74@edu.com,4.1,2021-1
9359.0,Analítica de Datos,2.0,Juan Asipenko,jasipenko44@edu.com,Loise Regina,lregina22@edu.com,2.0,2021-1
9360.0,Analítica de Datos,2.0,Juan Asipenko,jasipenko44@edu.com,Luce Rennebach,lrennebachjc@edu.com,3.5,2021-1
9361.0,Cálculo 2,3.0,Waldemar Tandey,wtandey6@edu.com,Lynnette Riseborough,lriseborough83@edu.com,0.5,2021-1
9362.0,Cálculo 2,3.0,Waldemar Tandey,wtandey6@edu.com,Linnea Ritchley,lritchley1l@edu.com,4.3,2021-1
9363.0,Cálculo 2,3.0,Waldemar Tandey,wtandey6@edu.com,Leopold Roadnight,lroadnightgu@edu.com,0.2,2021-1
9364.0,Cálculo 2,3.0,Waldemar Tandey,wtandey6@edu.com,Lisha Rosenberg,lrosenberg44@edu.com,1.8,2021-1
9365.0,Cálculo 2,3.0,Waldemar Tandey,wtandey6@edu.com,Lola Sacase,lsacaselq@edu.com,2.6,2021-1
9366.0,Electiva Profesional 5,1.0,Amby Smaile,asmaile3x@edu.com,Lexy Salack,lsalackj@edu.com,1.3,2023-3
9367.0,Electiva Profesional 5,1.0,Amby Smaile,asmaile3x@edu.com,Louise Savil,lsavil3b@edu.com,2.1,2023-3
9368.0,Electiva Profesional 5,1.0,Amby Smaile,asmaile3x@edu.com,Lettie Schimoni,lschimonia@edu.com,1.9,2023-3
9369.0,Electiva Profesional 5,1.0,Amby Smaile,asmaile3x@edu.com,Leicester Scothorn,lscothorn3r@edu.com,3.7,2023-3
9370.0,Electiva Profesional 5,1.0,Amby Smaile,asmaile3x@edu.com,Lou Screach,lscreachm3@edu.com,3.9,2023-3
9371.0,Electiva Profesional 2,4.0,Teodoro Giorgeschi,tgiorgeschi4x@edu.com,Llywellyn Seide,lseidehg@edu.com,2.6,2022-3
9372.0,Electiva Profesional 2,4.0,Teodoro Giorgeschi,tgiorgeschi4x@edu.com,Lea Sember,lsemberbx@edu.com,1.9,2022-3
9373.0,Electiva Profesional 2,4.0,Teodoro Giorgeschi,tgiorgeschi4x@edu.com,Lynnett Servant,lservant1u@edu.com,3.4,2022-3
9374.0,Electiva Profesional 2,4.0,Teodoro Giorgeschi,tgiorgeschi4x@edu.com,Lorrie Servis,lservisjm@edu.com,2.9,2022-3
9375.0,Electiva Profesional 2,4.0,Teodoro Giorgeschi,tgiorgeschi4x@edu.com,Lennie Shewon,lshewonla@edu.com,1.0,2022-3
9376.0,Innovación y Emprendimiento,1.0,Casie Yurmanovev,cyurmanovev4d@edu.com,Lek Showl,lshowlj4@edu.com,3.0,2023-3
9377.0,Innovación y Emprendimiento,1.0,Casie Yurmanovev,cyurmanovev4d@edu.com,Leroy Shreeve,lshreevem4@edu.com,4.8,2023-3
9378.0,Innovación y Emprendimiento,1.0,Casie Yurmanovev,cyurmanovev4d@edu.com,Licha Siegertsz,lsiegertszdl@edu.com,0.4,2023-3
9379.0,Innovación y Emprendimiento,1.0,Casie Yurmanovev,cyurmanovev4d@edu.com,Lewiss Simo,lsimojt@edu.com,4.7,2023-3
9380.0,Innovación y Emprendimiento,1.0,Casie Yurmanovev,cyurmanovev4d@edu.com,Lefty Slocumb,lslocumb3q@edu.com,1.9,2023-3
9381.0,ETL (Extracción Transformación y Carga),4.0,Kissiah MacMorland,kmacmorlandj@edu.com,Lorinda Smee,lsmee4@edu.com,3.1,2023-3
9382.0,ETL (Extracción Transformación y Carga),4.0,Kissiah MacMorland,kmacmorlandj@edu.com,Laurena Snepp,lsneppn5@edu.com,4.7,2023-3
9383.0,ETL (Extracción Transformación y Carga),4.0,Kissiah MacMorland,kmacmorlandj@edu.com,Lani Sorley,lsorleyee@edu.com,0.2,2023-3
9384.0,ETL (Extracción Transformación y Carga),4.0,Kissiah MacMorland,kmacmorlandj@edu.com,Laurene Spinella,lspinellaev@edu.com,0.2,2023-3
9385.0,ETL (Extracción Transformación y Carga),4.0,Kissiah MacMorland,kmacmorlandj@edu.com,Lolly Stabler,lstabler5a@edu.com,1.9,2023-3
9386.0,Ingles 2,4.0,Hamlen Bande,hbande31@edu.com,Leigh Stait,lstaitj6@edu.com,4.2,2022-3
9387.0,Ingles 2,4.0,Hamlen Bande,hbande31@edu.com,Lawrence Stearns,lstearnslk@edu.com,2.9,2022-3
9388.0,Ingles 2,4.0,Hamlen Bande,hbande31@edu.com,Leann Stock,lstockgw@edu.com,4.7,2022-3
9389.0,Ingles 2,4.0,Hamlen Bande,hbande31@edu.com,Lonni Strowther,lstrowther42@edu.com,2.4,2022-3
9390.0,Ingles 2,4.0,Hamlen Bande,hbande31@edu.com,Lydie Studdard,lstuddardlt@edu.com,1.2,2022-3
9391.0,Electiva Profesional 3,2.0,Glenn Pawlicki,gpawlicki54@edu.com,Lu Suggett,lsuggettjt@edu.com,4.7,2022-1
9392.0,Electiva Profesional 3,2.0,Glenn Pawlicki,gpawlicki54@edu.com,Langston Tams,ltams7d@edu.com,3.9,2022-1
9393.0,Electiva Profesional 3,2.0,Glenn Pawlicki,gpawlicki54@edu.com,Laverne Taylor,ltaylor2w@edu.com,0.7,2022-1
9394.0,Electiva Profesional 3,2.0,Glenn Pawlicki,gpawlicki54@edu.com,Livia Tegeller,ltegellerdy@edu.com,3.4,2022-1
9395.0,Electiva Profesional 3,2.0,Glenn Pawlicki,gpawlicki54@edu.com,Lonnard Thomason,lthomason16@edu.com,2.1,2022-1
9396.0,Redes e Infraestructura,3.0,Gav Bocock,gbocock28@edu.com,Lauretta Thorley,lthorley94@edu.com,3.9,2021-3
9397.0,Redes e Infraestructura,3.0,Gav Bocock,gbocock28@edu.com,Lindsy Thrussell,lthrussellfo@edu.com,3.8,2021-3
9398.0,Redes e Infraestructura,3.0,Gav Bocock,gbocock28@edu.com,Lauritz Towers,ltowersqi@edu.com,1.0,2021-3
9399.0,Redes e Infraestructura,3.0,Gav Bocock,gbocock28@edu.com,Luca Town,ltowna2@edu.com,5.0,2021-3
9400.0,Redes e Infraestructura,3.0,Gav Bocock,gbocock28@edu.com,Lin Valens-Smith,lvalenssmithnx@edu.com,4.8,2021-3
9401.0,Formación Ciudadana I : Identidades y Pluralismo,3.0,Kathy Hake,khake1u@edu.com,Libbey Vannozzii,lvannozzii3c@edu.com,2.8,2024-1
9402.0,Formación Ciudadana I : Identidades y Pluralismo,3.0,Kathy Hake,khake1u@edu.com,La verne Barnsdale,lvernepn@edu.com,3.0,2024-1
9403.0,Formación Ciudadana I : Identidades y Pluralismo,3.0,Kathy Hake,khake1u@edu.com,Layne Victoria,lvictoriaat@edu.com,0.8,2024-1
9404.0,Formación Ciudadana I : Identidades y Pluralismo,3.0,Kathy Hake,khake1u@edu.com,Leigh Volker,lvolkerg7@edu.com,4.1,2024-1
9405.0,Formación Ciudadana I : Identidades y Pluralismo,3.0,Kathy Hake,khake1u@edu.com,Liane Vonderdell,lvonderdellri@edu.com,0.0,2024-1
9406.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Lucas Von Welldun,lvonjl@edu.com,5.0,2021-1
9407.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Lynda Wayland,lwaylandre@edu.com,4.9,2021-1
